timestamp,BTCUSDT,ETHUSDT,XRPUSDT,ADAUSDT,DOGEUSDT,EOSUSDT,XLMUSDT,MATICUSDT,SOLUSDT,NEOUSDT,LINKUSDT,NEOUSDT.1,LTCUSDT,TRXUSDT,ATOMUSDT,UNIUSDT,NEOUSDT.2,VETUSDT,DOTUSDT,NEARUSDT
2021-12-30 11:00:00,47515.45,3737.68,0.8408,1.361,0.175,3.092,0.2727,2.54,174.7,26.58,20.17,26.58,148.2,0.07804,28.85,17.39,26.58,0.08557,27.8,15.178
2021-12-30 12:00:00,47514.17,3736.25,0.8473,1.366,0.1743,3.103,0.2736,2.547,175.01,26.66,20.26,26.66,148.8,0.07832,29.15,17.52,26.66,0.08611,27.99,15.254
2021-12-30 13:00:00,47321.49,3717.28,0.8377,1.354,0.1727,3.08,0.2723,2.537,174.36,26.49,20.08,26.49,147.6,0.07788,28.66,17.27,26.49,0.0855,27.71,14.842
2021-12-30 14:00:00,47345.03,3717.22,0.8426,1.357,0.1728,3.078,0.2744,2.542,174.33,26.5,20.18,26.5,148.4,0.07792,28.62,17.34,26.5,0.08589,27.95,14.734
2021-12-30 15:00:00,47159.41,3708.74,0.8375,1.351,0.1722,3.071,0.2728,2.511,173.86,26.28,19.99,26.28,147.9,0.07758,28.81,17.23,26.28,0.0852,27.53,14.936
2021-12-30 16:00:00,47578.69,3756.8,0.8427,1.361,0.1735,3.088,0.2744,2.546,175.2,26.52,20.22,26.52,149.5,0.07776,29.23,17.56,26.52,0.08612,27.98,15.083
2021-12-30 17:00:00,47663.51,3741.59,0.8426,1.362,0.1732,3.088,0.2726,2.543,174.67,26.37,20.21,26.37,149.4,0.07771,29.13,17.48,26.37,0.08595,28.14,14.941
2021-12-30 18:00:00,47860.75,3759.99,0.8475,1.368,0.1733,3.098,0.2729,2.574,174.84,26.44,20.22,26.44,149.5,0.07791,29.57,17.63,26.44,0.08599,28.24,15.048
2021-12-30 19:00:00,47558.35,3751.06,0.8417,1.358,0.1727,3.086,0.2727,2.573,174.33,26.29,20.06,26.29,148.8,0.07775,30.0,17.64,26.29,0.08594,28.19,14.979
2021-12-30 20:00:00,47203.16,3724.78,0.839,1.35,0.1711,3.06,0.2701,2.562,173.19,26.15,19.87,26.15,147.9,0.07746,30.24,17.47,26.15,0.08505,27.52,14.952
2021-12-30 21:00:00,47300.0,3736.93,0.8399,1.35,0.1718,3.066,0.2693,2.576,173.2,26.22,19.99,26.22,147.7,0.07775,30.29,17.77,26.22,0.08525,27.81,15.192
2021-12-30 22:00:00,47084.88,3703.83,0.8361,1.341,0.171,3.056,0.2665,2.54,171.68,26.11,19.86,26.11,147.5,0.07758,29.85,17.67,26.11,0.08451,27.53,15.142
2021-12-30 23:00:00,47120.87,3709.27,0.8386,1.359,0.1711,3.077,0.2681,2.553,172.52,26.14,19.93,26.14,148.0,0.07782,30.16,17.8,26.14,0.08461,27.54,15.43
2021-12-31 00:00:00,47073.98,3700.6,0.8355,1.348,0.1715,3.067,0.267,2.541,172.65,26.0,19.85,26.0,147.7,0.07691,31.52,18.02,26.0,0.08427,27.47,15.508
2021-12-31 01:00:00,47121.94,3726.29,0.8364,1.355,0.1718,3.083,0.2675,2.545,173.03,25.95,19.95,25.95,148.0,0.07713,31.61,17.89,25.95,0.08445,27.38,15.496
2021-12-31 02:00:00,46994.85,3716.88,0.8326,1.341,0.1706,3.077,0.2676,2.528,171.29,25.85,19.87,25.85,147.7,0.07675,31.53,17.93,25.85,0.08389,26.45,15.518
2021-12-31 03:00:00,47201.85,3742.78,0.837,1.344,0.1715,3.085,0.2678,2.534,171.59,25.99,20.04,25.99,148.3,0.07683,31.24,18.21,25.99,0.08426,26.93,15.347
2021-12-31 04:00:00,47344.83,3745.92,0.8389,1.343,0.1716,3.09,0.2692,2.538,170.99,26.08,20.09,26.08,148.6,0.07684,31.14,18.18,26.08,0.08454,27.04,15.357
2021-12-31 05:00:00,47280.01,3739.99,0.8379,1.336,0.1712,3.083,0.2687,2.516,170.86,26.01,20.01,26.01,148.3,0.07652,30.8,17.98,26.01,0.08401,26.93,15.229
2021-12-31 06:00:00,47385.55,3738.9,0.8392,1.332,0.1721,3.079,0.2689,2.529,171.67,26.09,19.98,26.09,148.5,0.07679,30.74,18.17,26.09,0.0844,27.03,15.252
2021-12-31 07:00:00,47191.09,3721.88,0.8343,1.329,0.172,3.074,0.2679,2.522,172.56,26.05,19.93,26.05,148.2,0.07656,30.88,18.06,26.05,0.08427,26.92,15.17
2021-12-31 08:00:00,48433.9,3799.76,0.8509,1.375,0.1748,3.134,0.2759,2.606,176.93,26.76,20.52,26.76,152.0,0.07812,31.72,18.58,26.76,0.0866,27.98,15.512
2021-12-31 09:00:00,48291.96,3795.49,0.8467,1.364,0.1744,3.126,0.2749,2.596,175.57,26.62,20.42,26.62,151.4,0.07814,31.65,18.42,26.62,0.08647,27.8,15.428
2021-12-31 10:00:00,48027.42,3773.77,0.844,1.359,0.1736,3.123,0.2738,2.597,175.16,26.44,20.34,26.44,150.9,0.07813,31.48,18.39,26.44,0.08627,27.72,15.385
2021-12-31 11:00:00,47975.76,3780.92,0.8453,1.361,0.1734,3.119,0.2735,2.589,175.12,26.44,20.32,26.44,150.8,0.0779,31.28,18.38,26.44,0.08603,27.61,15.44
2021-12-31 12:00:00,47978.84,3793.71,0.8442,1.36,0.1739,3.123,0.2739,2.601,175.36,26.42,20.34,26.42,151.0,0.07777,31.58,18.46,26.42,0.08606,27.65,15.51
2021-12-31 13:00:00,47936.44,3791.69,0.8402,1.354,0.1736,3.117,0.2734,2.617,175.56,26.34,20.35,26.34,150.5,0.07761,31.3,18.34,26.34,0.08583,27.73,15.589
2021-12-31 14:00:00,47976.51,3794.21,0.8405,1.35,0.1734,3.117,0.2746,2.637,175.24,26.37,20.47,26.37,150.3,0.07752,31.35,18.38,26.37,0.08567,27.85,15.594
2021-12-31 15:00:00,48005.37,3784.64,0.8412,1.355,0.1738,3.124,0.2748,2.653,175.68,26.41,20.39,26.41,150.4,0.07763,32.05,18.26,26.41,0.08571,27.87,15.35
2021-12-31 16:00:00,47471.66,3745.49,0.837,1.334,0.1716,3.088,0.2718,2.597,173.62,26.15,20.14,26.15,148.4,0.07684,32.33,18.04,26.15,0.08512,27.27,15.073
2021-12-31 17:00:00,47016.57,3722.03,0.8308,1.325,0.1712,3.073,0.2695,2.567,172.66,26.02,19.92,26.02,147.7,0.07629,32.47,18.22,26.02,0.08403,27.05,14.841
2021-12-31 18:00:00,46686.41,3704.43,0.8234,1.319,0.1702,3.048,0.2665,2.521,171.49,25.78,19.64,25.78,146.7,0.07549,32.3,17.97,25.78,0.08323,26.82,14.684
2021-12-31 19:00:00,45728.28,3626.27,0.8034,1.286,0.1664,2.982,0.2601,2.445,167.96,25.16,19.07,25.16,143.9,0.0737,30.66,17.29,25.16,0.08109,26.29,14.304
2021-12-31 20:00:00,45879.24,3645.04,0.8132,1.291,0.1675,2.982,0.2596,2.456,168.3,25.0,19.07,25.0,144.1,0.07369,30.71,16.83,25.0,0.08103,26.35,14.289
2021-12-31 21:00:00,46333.86,3688.41,0.8282,1.313,0.1704,3.026,0.2658,2.537,170.77,25.6,19.63,25.6,146.2,0.07494,31.51,17.02,25.6,0.08274,26.82,14.551
2021-12-31 22:00:00,46303.99,3681.8,0.8248,1.308,0.1701,3.035,0.2669,2.538,170.22,25.62,19.59,25.62,146.1,0.07487,32.9,17.04,25.62,0.08285,26.74,14.622
2021-12-31 23:00:00,46216.93,3676.23,0.8297,1.308,0.1703,3.034,0.2665,2.524,169.99,25.69,19.51,25.69,146.3,0.07539,32.39,17.0,25.69,0.08267,26.66,14.625
2022-01-01 00:00:00,46656.13,3723.04,0.8395,1.331,0.1719,3.074,0.2697,2.579,172.38,25.99,19.97,25.99,149.0,0.0759,33.4,17.21,25.99,0.08432,27.24,14.723
2022-01-01 01:00:00,46778.14,3724.89,0.8396,1.328,0.1719,3.068,0.2698,2.576,172.73,26.04,19.98,26.04,148.2,0.07582,33.67,17.27,26.04,0.08421,27.21,14.761
2022-01-01 02:00:00,46811.77,3728.32,0.8425,1.326,0.1717,3.076,0.2697,2.574,172.75,26.11,19.89,26.11,148.1,0.07593,33.8,17.25,26.11,0.08425,27.2,14.734
2022-01-01 03:00:00,46813.2,3723.96,0.841,1.325,0.1714,3.075,0.2703,2.583,172.94,26.06,19.77,26.06,147.8,0.07587,33.41,17.16,26.06,0.08394,27.18,14.742
2022-01-01 04:00:00,46711.05,3708.21,0.8346,1.309,0.1702,3.057,0.2686,2.549,171.49,25.94,19.55,25.94,146.8,0.07565,33.73,17.19,25.94,0.08323,26.9,14.657
2022-01-01 05:00:00,47192.55,3735.61,0.8421,1.326,0.1717,3.085,0.2718,2.574,173.26,26.25,19.8,26.25,148.1,0.0762,33.46,17.3,26.25,0.08407,27.24,14.766
2022-01-01 06:00:00,46979.62,3711.92,0.8377,1.317,0.1711,3.07,0.2697,2.557,172.45,26.06,19.69,26.06,147.1,0.076,33.53,17.14,26.06,0.08389,27.15,14.745
2022-01-01 07:00:00,47194.73,3715.31,0.8412,1.325,0.1713,3.077,0.2717,2.561,173.11,26.24,19.8,26.24,148.0,0.07617,33.66,17.26,26.24,0.0842,27.36,14.751
2022-01-01 08:00:00,47124.82,3721.4,0.8394,1.327,0.1717,3.076,0.2712,2.551,172.86,26.21,19.82,26.21,148.1,0.07604,33.5,17.17,26.21,0.08431,27.27,14.658
2022-01-01 09:00:00,47143.98,3718.67,0.8425,1.328,0.1712,3.069,0.2712,2.542,172.73,26.09,19.78,26.09,148.0,0.0761,33.35,17.12,26.09,0.08414,27.25,14.628
2022-01-01 10:00:00,46871.08,3691.39,0.8385,1.318,0.1707,3.06,0.2692,2.524,171.93,26.02,19.65,26.02,147.3,0.07578,33.19,17.02,26.02,0.08345,27.02,14.525
2022-01-01 11:00:00,46758.87,3693.37,0.8388,1.319,0.1705,3.054,0.2685,2.515,171.53,25.95,19.61,25.95,147.5,0.07574,33.39,16.98,25.95,0.08331,27.03,14.444
2022-01-01 12:00:00,47074.05,3716.28,0.8425,1.33,0.1714,3.069,0.2704,2.536,172.72,26.14,19.82,26.14,148.3,0.07603,34.02,17.09,26.14,0.08399,27.26,14.657
2022-01-01 13:00:00,47023.24,3710.03,0.8409,1.33,0.171,3.065,0.2708,2.522,172.67,26.11,19.79,26.11,147.8,0.07612,34.36,17.09,26.11,0.08409,27.2,14.663
2022-01-01 14:00:00,46926.22,3697.61,0.8399,1.328,0.1714,3.067,0.2705,2.508,172.53,26.09,19.83,26.09,148.4,0.07622,34.93,17.07,26.09,0.08401,27.22,14.537
2022-01-01 15:00:00,47219.04,3725.3,0.8425,1.333,0.1721,3.077,0.2726,2.541,173.84,26.29,20.04,26.29,149.2,0.07643,35.33,17.12,26.29,0.08485,27.59,14.599
2022-01-01 16:00:00,47268.62,3727.62,0.8448,1.335,0.1719,3.077,0.2744,2.54,173.64,26.3,20.1,26.3,149.3,0.0763,35.43,17.15,26.3,0.08461,27.46,14.654
2022-01-01 17:00:00,47754.48,3760.77,0.8511,1.346,0.1731,3.1,0.2759,2.569,175.0,26.45,20.32,26.45,150.5,0.07663,36.92,17.33,26.45,0.08568,27.94,15.026
2022-01-01 18:00:00,47560.55,3752.58,0.8516,1.344,0.1731,3.099,0.2752,2.572,175.46,26.36,20.31,26.36,150.2,0.07638,36.54,17.3,26.36,0.08564,27.9,15.051
2022-01-01 19:00:00,47329.78,3747.61,0.8521,1.346,0.1725,3.103,0.2742,2.58,177.3,26.32,20.21,26.32,149.8,0.07632,36.36,17.3,26.32,0.08565,27.97,15.125
2022-01-01 20:00:00,47391.82,3761.02,0.8457,1.353,0.1725,3.107,0.2741,2.564,177.67,26.28,20.33,26.28,150.2,0.0763,36.7,17.33,26.28,0.08602,28.31,15.22
2022-01-01 21:00:00,47319.67,3748.65,0.846,1.362,0.1721,3.101,0.2737,2.551,176.39,26.24,20.38,26.24,149.7,0.07606,36.27,17.28,26.24,0.08561,28.29,15.067
2022-01-01 22:00:00,47440.74,3757.89,0.8474,1.373,0.1728,3.11,0.2747,2.552,177.26,26.34,20.45,26.34,150.0,0.07633,36.26,17.27,26.34,0.08589,28.31,15.07
2022-01-01 23:00:00,47722.65,3765.54,0.8507,1.38,0.1732,3.157,0.2765,2.572,179.06,26.38,20.76,26.38,150.8,0.0766,36.36,17.48,26.38,0.08658,28.6,15.175
2022-01-02 00:00:00,47625.3,3761.58,0.846,1.372,0.1729,3.163,0.2785,2.548,178.56,26.34,21.05,26.34,150.3,0.07659,35.56,17.47,26.34,0.0865,28.38,15.051
2022-01-02 01:00:00,47377.97,3747.0,0.8424,1.352,0.1724,3.153,0.2792,2.538,177.9,26.31,20.98,26.31,149.4,0.07658,35.33,17.32,26.31,0.0862,28.14,15.146
2022-01-02 02:00:00,47370.5,3746.5,0.8436,1.356,0.1726,3.192,0.2821,2.522,178.35,26.37,20.85,26.37,149.6,0.07666,35.37,17.36,26.37,0.0859,28.09,15.101
2022-01-02 03:00:00,47329.47,3758.55,0.8438,1.356,0.1727,3.181,0.2829,2.535,177.65,26.45,21.03,26.45,150.3,0.07678,35.66,17.38,26.45,0.08621,28.19,15.011
2022-01-02 04:00:00,46910.3,3724.34,0.839,1.349,0.171,3.147,0.2809,2.526,175.9,26.22,20.73,26.22,148.4,0.07638,35.78,17.16,26.22,0.08503,27.98,14.791
2022-01-02 05:00:00,47081.28,3744.69,0.8432,1.355,0.1717,3.164,0.2819,2.532,176.64,26.39,20.89,26.39,149.3,0.07648,36.21,17.22,26.39,0.08573,28.42,14.923
2022-01-02 06:00:00,47122.61,3738.52,0.8417,1.358,0.1719,3.143,0.2802,2.524,175.8,26.36,20.75,26.36,149.2,0.07617,35.87,17.2,26.36,0.08538,28.35,14.867
2022-01-02 07:00:00,47173.45,3747.22,0.8425,1.355,0.172,3.148,0.2808,2.529,175.86,26.38,20.75,26.38,149.4,0.07631,35.68,17.19,26.38,0.08542,28.35,14.867
2022-01-02 08:00:00,47222.4,3744.0,0.8438,1.357,0.1721,3.162,0.2842,2.527,175.07,26.55,20.9,26.55,149.6,0.07663,35.39,17.23,26.55,0.08573,28.45,14.758
2022-01-02 09:00:00,47273.24,3753.48,0.8474,1.358,0.173,3.169,0.2838,2.539,175.71,26.65,21.06,26.65,150.1,0.07659,35.47,17.38,26.65,0.08603,28.79,14.689
2022-01-02 10:00:00,47188.89,3743.16,0.8444,1.361,0.1725,3.177,0.2829,2.528,175.33,26.61,20.97,26.61,149.5,0.07649,35.11,17.32,26.61,0.08624,28.69,14.623
2022-01-02 11:00:00,47235.5,3744.01,0.8453,1.363,0.1731,3.199,0.2848,2.521,175.66,26.63,21.07,26.63,149.4,0.07671,34.9,17.35,26.63,0.08607,28.91,14.628
2022-01-02 12:00:00,47292.95,3753.95,0.8466,1.368,0.1734,3.212,0.286,2.531,175.95,27.07,21.24,27.07,149.9,0.07705,35.03,17.42,27.07,0.08709,29.17,14.592
2022-01-02 13:00:00,47137.35,3745.28,0.8447,1.358,0.1728,3.185,0.2859,2.519,175.96,26.77,21.3,26.77,149.5,0.07714,34.82,17.42,26.77,0.08689,29.19,14.429
2022-01-02 14:00:00,47112.55,3752.59,0.8456,1.362,0.173,3.203,0.2847,2.521,175.4,26.98,21.29,26.98,150.0,0.07742,34.96,17.51,26.98,0.08702,29.45,14.371
2022-01-02 15:00:00,47340.47,3778.17,0.8556,1.37,0.1746,3.226,0.2865,2.533,176.23,27.1,21.41,27.1,151.4,0.07792,35.62,17.53,27.1,0.08728,29.72,14.424
2022-01-02 16:00:00,47792.3,3838.62,0.8613,1.384,0.1757,3.254,0.2905,2.566,177.95,27.21,21.96,27.21,152.8,0.07817,35.37,17.93,27.21,0.08857,30.42,14.602
2022-01-02 17:00:00,47401.14,3823.82,0.8569,1.379,0.1742,3.23,0.2895,2.554,177.75,27.22,22.12,27.22,152.5,0.07797,34.71,17.81,27.22,0.08776,30.22,14.547
2022-01-02 18:00:00,47058.12,3795.06,0.8524,1.367,0.1736,3.226,0.2873,2.531,175.77,26.93,21.96,26.93,151.4,0.07729,34.88,17.71,26.93,0.08656,29.86,14.535
2022-01-02 19:00:00,46907.68,3798.72,0.8513,1.362,0.1733,3.247,0.2881,2.521,175.32,26.95,21.99,26.95,151.2,0.07711,34.66,17.86,26.95,0.08643,29.91,14.419
2022-01-02 20:00:00,47007.14,3810.26,0.8519,1.365,0.1735,3.272,0.2881,2.512,175.71,26.97,21.93,26.97,151.2,0.07719,35.08,18.03,26.97,0.08677,29.95,14.316
2022-01-02 21:00:00,47018.03,3811.57,0.8527,1.363,0.1735,3.239,0.2901,2.513,175.7,26.89,21.86,26.89,150.5,0.07737,34.98,17.99,26.89,0.08668,29.59,14.329
2022-01-02 22:00:00,47255.38,3827.7,0.8559,1.371,0.1746,3.252,0.2911,2.532,176.83,26.96,21.76,26.96,151.1,0.07768,35.4,18.25,26.96,0.08717,29.99,14.407
2022-01-02 23:00:00,47286.18,3828.27,0.8586,1.377,0.1745,3.251,0.2921,2.55,176.35,27.01,21.87,27.01,151.2,0.07762,35.53,18.4,27.01,0.08714,29.69,14.384
2022-01-03 00:00:00,47050.08,3807.03,0.8522,1.363,0.1732,3.211,0.2916,2.517,175.27,26.9,21.75,26.9,150.5,0.07763,34.84,18.35,26.9,0.08642,29.71,14.218
2022-01-03 01:00:00,47116.71,3805.78,0.852,1.367,0.173,3.215,0.2907,2.515,174.74,26.93,21.54,26.93,150.4,0.07812,35.03,18.42,26.93,0.08681,29.82,14.4
2022-01-03 02:00:00,46999.98,3798.45,0.8484,1.36,0.1727,3.22,0.2929,2.494,173.46,27.24,21.45,27.24,150.1,0.07785,34.66,18.42,27.24,0.08593,29.5,14.301
2022-01-03 03:00:00,46793.26,3785.0,0.8451,1.35,0.1719,3.205,0.2921,2.474,172.8,26.95,21.37,26.95,149.6,0.07753,34.44,18.34,26.95,0.08574,28.82,14.012
2022-01-03 04:00:00,46822.26,3791.87,0.8431,1.348,0.1712,3.2,0.2919,2.485,172.12,26.89,21.33,26.89,149.8,0.07732,34.6,18.39,26.89,0.08569,28.87,14.044
2022-01-03 05:00:00,47078.64,3812.13,0.8473,1.355,0.1722,3.211,0.2935,2.497,173.5,26.86,21.67,26.86,150.5,0.07731,34.84,18.58,26.86,0.08642,29.06,14.118
2022-01-03 06:00:00,46923.75,3803.17,0.8436,1.349,0.1714,3.193,0.2916,2.481,173.18,26.7,21.55,26.7,149.7,0.07695,34.64,18.56,26.7,0.08591,28.71,14.049
2022-01-03 07:00:00,47051.37,3808.88,0.8425,1.352,0.1722,3.2,0.291,2.487,173.11,26.8,21.67,26.8,150.1,0.07687,35.33,18.54,26.8,0.0863,28.9,14.085
2022-01-03 08:00:00,46978.82,3807.4,0.8407,1.355,0.1722,3.198,0.2895,2.477,173.03,26.8,21.96,26.8,149.7,0.07695,36.86,18.64,26.8,0.08603,28.96,14.149
2022-01-03 09:00:00,46984.55,3808.86,0.8364,1.358,0.1719,3.205,0.2891,2.483,173.23,26.81,22.13,26.81,149.8,0.07701,37.51,18.84,26.81,0.08614,29.28,14.196
2022-01-03 10:00:00,47126.02,3823.97,0.8376,1.361,0.1724,3.211,0.29,2.482,174.09,27.02,22.53,27.02,150.3,0.0772,37.75,19.09,27.02,0.08683,29.46,14.533
2022-01-03 11:00:00,47378.0,3834.61,0.8448,1.37,0.1732,3.217,0.2905,2.51,174.74,27.13,22.46,27.13,150.8,0.07767,37.47,18.93,27.13,0.08694,30.01,14.615
2022-01-03 12:00:00,47194.39,3819.1,0.8399,1.361,0.1726,3.21,0.2896,2.493,173.99,26.95,22.37,26.95,150.5,0.07772,37.8,18.81,26.95,0.0868,29.84,14.621
2022-01-03 13:00:00,47153.5,3819.29,0.8424,1.365,0.1725,3.209,0.2925,2.488,174.73,27.15,23.22,27.15,150.4,0.07802,38.28,18.9,27.15,0.08701,30.42,14.662
2022-01-03 14:00:00,46874.53,3804.19,0.84,1.36,0.1712,3.2,0.2925,2.478,173.95,26.91,22.88,26.91,149.9,0.07767,38.02,18.73,26.91,0.08764,30.47,14.628
2022-01-03 15:00:00,46693.45,3784.04,0.8383,1.353,0.1704,3.19,0.2909,2.465,170.95,26.84,22.65,26.84,148.8,0.07739,38.05,18.54,26.84,0.08727,30.16,15.012
2022-01-03 16:00:00,46482.34,3748.93,0.8328,1.334,0.1699,3.164,0.2878,2.446,170.19,26.45,22.31,26.45,148.0,0.07721,37.83,18.26,26.45,0.08617,29.65,14.733
2022-01-03 17:00:00,46577.15,3761.65,0.835,1.339,0.1703,3.179,0.2913,2.458,170.62,26.63,23.08,26.63,148.4,0.07711,38.03,18.47,26.63,0.08618,29.69,15.035
2022-01-03 18:00:00,46472.73,3752.4,0.8333,1.341,0.1698,3.185,0.2919,2.452,170.63,26.56,23.02,26.56,148.1,0.07705,37.94,18.34,26.56,0.08591,30.09,15.649
2022-01-03 19:00:00,46360.01,3738.4,0.8328,1.33,0.1692,3.183,0.2909,2.451,169.94,26.44,22.88,26.44,147.9,0.07703,37.97,18.26,26.44,0.0857,29.89,15.572
2022-01-03 20:00:00,45922.0,3699.02,0.8258,1.319,0.1688,3.158,0.2871,2.394,168.5,26.16,22.53,26.16,146.8,0.0766,37.55,18.03,26.16,0.08488,29.72,15.29
2022-01-03 21:00:00,45979.01,3723.38,0.8283,1.324,0.1694,3.164,0.2878,2.409,169.0,26.24,22.87,26.24,147.1,0.07677,37.84,18.05,26.24,0.08554,29.83,15.597
2022-01-03 22:00:00,46217.9,3751.99,0.8335,1.323,0.1699,3.186,0.2897,2.425,170.09,26.43,23.37,26.43,148.1,0.07719,39.3,18.18,26.43,0.08589,30.39,16.139
2022-01-03 23:00:00,46446.1,3765.89,0.8324,1.319,0.1703,3.195,0.2902,2.432,170.15,26.63,23.72,26.63,148.5,0.07705,39.25,18.46,26.63,0.08587,30.11,16.485
2022-01-04 00:00:00,46244.37,3743.11,0.829,1.306,0.1695,3.178,0.2862,2.401,168.43,26.3,23.28,26.3,147.5,0.07664,38.68,18.63,26.3,0.08481,29.97,16.819
2022-01-04 01:00:00,46054.99,3732.26,0.8259,1.301,0.1691,3.163,0.281,2.387,167.84,26.06,23.2,26.06,147.0,0.07614,38.34,18.5,26.06,0.08391,29.85,16.713
2022-01-04 02:00:00,46103.36,3725.81,0.8258,1.307,0.1692,3.162,0.2823,2.385,167.65,26.09,22.99,26.09,147.2,0.0763,37.66,18.43,26.09,0.0843,29.75,16.675
2022-01-04 03:00:00,46313.97,3744.23,0.8274,1.314,0.1698,3.17,0.2833,2.402,167.84,26.24,23.08,26.24,147.7,0.07646,37.96,18.02,26.24,0.08473,29.87,16.875
2022-01-04 04:00:00,46100.14,3730.84,0.8278,1.309,0.1692,3.153,0.2804,2.384,166.76,26.07,22.96,26.07,147.2,0.07613,38.97,17.76,26.07,0.08426,29.76,17.206
2022-01-04 05:00:00,46151.66,3742.39,0.8269,1.313,0.1702,3.174,0.2817,2.4,167.53,26.2,23.13,26.2,148.0,0.07642,38.9,17.87,26.2,0.08515,30.0,17.004
2022-01-04 06:00:00,46367.53,3753.33,0.8264,1.315,0.1709,3.184,0.2832,2.42,167.98,26.3,23.37,26.3,148.4,0.07658,39.25,18.16,26.3,0.08523,29.85,16.792
2022-01-04 07:00:00,46550.0,3763.87,0.8277,1.325,0.1715,3.201,0.2834,2.425,169.04,26.45,23.56,26.45,148.7,0.07685,39.36,18.09,26.45,0.08549,29.84,16.789
2022-01-04 08:00:00,46489.73,3770.12,0.8296,1.322,0.1711,3.205,0.2832,2.416,168.65,26.48,23.68,26.48,149.3,0.07676,39.9,18.14,26.48,0.08595,29.55,16.935
2022-01-04 09:00:00,46356.21,3766.93,0.8285,1.321,0.1706,3.197,0.2815,2.413,167.82,26.44,23.48,26.44,148.7,0.07681,39.3,18.11,26.44,0.08545,29.4,16.629
2022-01-04 10:00:00,46625.37,3805.76,0.8323,1.332,0.1712,3.216,0.2832,2.484,169.87,26.6,23.82,26.6,149.9,0.07714,39.82,18.42,26.6,0.08618,29.91,16.786
2022-01-04 11:00:00,46733.77,3836.19,0.8358,1.341,0.1716,3.24,0.2864,2.476,171.63,26.78,24.06,26.78,150.1,0.07736,40.56,18.55,26.78,0.0866,30.02,16.964
2022-01-04 12:00:00,46641.53,3831.79,0.8347,1.339,0.1709,3.226,0.285,2.473,171.7,26.63,24.11,26.63,149.7,0.07771,40.85,18.49,26.63,0.0865,30.0,17.419
2022-01-04 13:00:00,46955.22,3865.96,0.8375,1.342,0.171,3.236,0.2865,2.469,171.51,26.58,24.01,26.58,150.3,0.07782,40.6,18.63,26.58,0.08729,29.72,17.116
2022-01-04 14:00:00,47333.38,3875.34,0.8419,1.346,0.1721,3.251,0.287,2.48,173.03,26.77,24.02,26.77,151.0,0.07776,41.85,18.98,26.77,0.08861,29.9,17.075
2022-01-04 15:00:00,46925.35,3849.52,0.8351,1.336,0.171,3.236,0.2844,2.472,172.21,26.61,23.73,26.61,150.3,0.07725,42.25,18.88,26.61,0.08781,29.74,17.2
2022-01-04 16:00:00,46767.27,3851.71,0.8343,1.336,0.1707,3.24,0.2873,2.468,171.48,26.78,24.02,26.78,150.5,0.07734,42.34,18.87,26.78,0.08849,29.93,16.993
2022-01-04 17:00:00,46555.01,3838.3,0.8296,1.337,0.1702,3.216,0.2849,2.461,170.09,26.64,24.09,26.64,149.2,0.0771,41.76,18.81,26.64,0.08847,29.79,16.502
2022-01-04 18:00:00,45750.0,3771.68,0.8198,1.308,0.1677,3.169,0.2808,2.389,167.55,26.08,23.46,26.08,146.1,0.07607,40.96,18.28,26.08,0.08661,29.01,16.135
2022-01-04 19:00:00,46052.36,3812.31,0.825,1.316,0.1684,3.207,0.2813,2.413,168.6,26.2,23.66,26.2,147.3,0.07635,42.93,18.43,26.2,0.08726,29.19,16.277
2022-01-04 20:00:00,46264.92,3816.37,0.827,1.32,0.1692,3.205,0.2828,2.419,168.69,26.31,24.16,26.31,147.5,0.07666,43.32,18.52,26.31,0.08826,29.39,16.493
2022-01-04 21:00:00,46221.89,3825.99,0.8286,1.32,0.1691,3.201,0.2827,2.409,169.09,26.36,24.2,26.36,147.7,0.07663,41.95,18.57,26.36,0.08761,29.34,16.526
2022-01-04 22:00:00,46159.91,3816.62,0.8299,1.328,0.1692,3.186,0.282,2.387,168.92,26.21,24.0,26.21,147.2,0.07641,42.13,18.46,26.21,0.0874,29.19,16.468
2022-01-04 23:00:00,45832.01,3785.11,0.8228,1.309,0.1684,3.168,0.2791,2.365,167.72,26.03,23.42,26.03,146.5,0.07592,42.1,18.21,26.03,0.0859,28.69,16.028
2022-01-05 00:00:00,46271.57,3810.13,0.8276,1.327,0.1693,3.195,0.2818,2.391,168.91,26.34,24.57,26.34,147.7,0.07635,42.18,18.46,26.34,0.0876,29.04,16.463
2022-01-05 01:00:00,46111.5,3793.33,0.8264,1.32,0.1688,3.182,0.28,2.37,167.27,26.21,25.12,26.21,147.2,0.07609,42.37,18.42,26.21,0.08722,28.91,16.323
2022-01-05 02:00:00,46296.95,3802.38,0.8294,1.327,0.1696,3.196,0.2819,2.402,168.44,26.34,25.37,26.34,148.0,0.07647,41.41,18.57,26.34,0.08782,29.33,16.657
2022-01-05 03:00:00,46422.55,3809.45,0.8306,1.332,0.1698,3.207,0.2836,2.417,169.15,26.45,25.59,26.45,148.6,0.07658,41.98,18.6,26.45,0.08863,29.44,16.809
2022-01-05 04:00:00,46414.47,3810.12,0.8303,1.333,0.1699,3.208,0.2843,2.413,168.66,26.43,25.91,26.43,148.5,0.07682,41.4,18.47,26.43,0.0888,29.43,16.69
